framework                        , test                                                         , time     , gcMinorN     , gcMinorMs    , gcMajorN     , gcMajorMs    , gcIncrN      , gcIncrMs     , gcWeakN      , gcWeakMs     , peakHeapMb   , peakExtMb    , peakArrMb    , peakTotalMb  , peakRssMb    , floorMb      , floorDeltaMb
amadeus-it-group/tansu           , cellx1000 (pair)                                             , 48.98    , 2            , 21.5         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 1054.78      , 6.31         , 0.13         , 1061.22      , 1871.57      ,              ,             
amadeus-it-group/tansu           , cellx2500 (pair)                                             , 135.48   , 5            , 61.1         , 1            , 8.8          , 1            , 1.3          , 0            , 0.0          , 1135.07      , 6.31         , 0.13         , 1141.51      , 1871.57      ,              ,             
amadeus-it-group/tansu           , 2-10x5 - lazy80%                                             , 538.67   , 80           , 36.6         , 1            , 2.7          , 1            , 0.6          , 0            , 0.0          , 61.96        , 6.31         , 0.13         , 68.40        , 1835.75      ,              ,             
amadeus-it-group/tansu           , 2-10x5 - lazy80% (pair)                                      , 542.78   , 92           , 21.2         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 39.75        , 6.31         , 0.13         , 46.19        , 1834.63      ,              ,             
amadeus-it-group/tansu           , 6-10x10 - dyn25% - lazy80%                                   , 269.23   , 30           , 8.7          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 53.66        , 6.31         , 0.13         , 60.10        , 1834.63      ,              ,             
amadeus-it-group/tansu           , 6-10x10 - dyn25% - lazy80% (pair)                            , 268.53   , 22           , 7.1          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 56.92        , 6.31         , 0.13         , 63.36        , 1834.63      ,              ,             
amadeus-it-group/tansu           , 4-1000x12 - dyn5%                                            , 727.80   , 64           , 45.9         , 1            , 3.0          , 1            , 0.4          , 0            , 0.0          , 67.59        , 6.31         , 0.13         , 74.03        , 1834.63      ,              ,             
amadeus-it-group/tansu           , 4-1000x12 - dyn5% (pair)                                     , 746.79   , 60           , 47.8         , 1            , 1.8          , 1            , 0.4          , 0            , 0.0          , 64.70        , 6.31         , 0.13         , 71.14        , 1834.63      ,              ,             
amadeus-it-group/tansu           , 25-1000x5                                                    , 634.13   , 32           , 25.5         , 1            , 1.3          , 1            , 2.2          , 0            , 0.0          , 77.70        , 6.31         , 0.13         , 84.14        , 1834.63      ,              ,             
amadeus-it-group/tansu           , 25-1000x5 (pair)                                             , 642.53   , 28           , 22.9         , 1            , 1.3          , 1            , 2.6          , 0            , 0.0          , 77.69        , 6.31         , 0.13         , 84.13        , 1834.63      ,              ,             
amadeus-it-group/tansu           , 3-5x500                                                      , 332.54   , 25           , 14.6         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 84.07        , 6.31         , 0.13         , 90.51        , 1834.63      ,              ,             
amadeus-it-group/tansu           , 3-5x500 (pair)                                               , 293.31   , 24           , 13.1         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 87.10        , 6.31         , 0.13         , 93.54        , 1834.63      ,              ,             
amadeus-it-group/tansu           , 6-100x15 - dyn50%                                            , 324.10   , 24           , 11.9         , 1            , 1.7          , 1            , 0.4          , 0            , 0.0          , 87.10        , 6.31         , 0.13         , 93.54        , 1834.63      ,              ,             
amadeus-it-group/tansu           , 6-100x15 - dyn50% (pair)                                     , 334.58   , 24           , 12.2         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 19.17        , 6.31         , 0.13         , 25.61        , 1834.63      ,              ,             
TanStack Store                   , createSignals                                                , 12.49    , 8            , 25.7         , 0            , 0.0          , 1            , 0.4          , 0            , 0.0          , 138.11       , 8.32         , 2.39         , 144.55       , 483.65       ,              ,             
TanStack Store                   , createComputations                                           , 893.50   , 133          , 4829.9       , 32           , 597.6        , 32           , 32.2         , 0            , 0.0          , 532.08       , 6.31         , 0.13         , 538.52       , 951.05       ,              ,             
TanStack Store                   , updateSignals                                                , 857.53   , 33           , 770.4        , 3            , 55.8         , 3            , 1.8          , 0            , 0.0          , 419.64       , 6.31         , 0.13         , 426.08       , 947.22       ,              ,             
TanStack Store                   , createSignals (pair)                                         , 7.74     , 1            , 1.7          , 0            , 0.0          , 1            , 0.7          , 0            , 0.0          , 492.03       , 6.31         , 0.13         , 498.47       , 948.39       ,              ,             
TanStack Store                   , createComputations (pair)                                    , 1047.63  , 151          , 5561.5       , 33           , 657.3        , 32           , 33.6         , 0            , 0.0          , 649.34       , 6.31         , 0.13         , 655.78       , 1085.71      ,              ,             
TanStack Store                   , updateSignals (pair)                                         , 971.98   , 39           , 937.5        , 3            , 53.7         , 3            , 2.3          , 0            , 0.0          , 623.76       , 6.31         , 0.13         , 630.20       , 1084.24      ,              ,             
TanStack Store                   , avoidablePropagation                                         , 150.20   , 7            , 5.3          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 197.17       , 6.31         , 0.13         , 203.61       , 1078.54      ,              ,             
TanStack Store                   , avoidablePropagation (pair)                                  , 148.36   , 7            , 3.0          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 200.70       , 6.31         , 0.13         , 207.14       , 1078.54      ,              ,             
TanStack Store                   , broadPropagation                                             , 223.93   , 1            , 0.4          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 196.63       , 6.31         , 0.13         , 203.07       , 1078.54      ,              ,             
TanStack Store                   , broadPropagation (pair)                                      , 240.98   , 1            , 0.4          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 196.43       , 6.31         , 0.13         , 202.87       , 1078.54      ,              ,             
TanStack Store                   , deepPropagation                                              , 57.13    , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 192.49       , 6.31         , 0.13         , 198.93       , 1078.54      ,              ,             
TanStack Store                   , deepPropagation (pair)                                       , 58.29    , 1            , 0.4          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 191.77       , 6.31         , 0.13         , 198.21       , 1078.54      ,              ,             
TanStack Store                   , diamond                                                      , 150.51   , 9            , 3.8          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 203.14       , 6.31         , 0.13         , 209.58       , 1078.66      ,              ,             
TanStack Store                   , diamond (pair)                                               , 154.91   , 10           , 4.2          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 203.26       , 6.31         , 0.13         , 209.70       , 1078.66      ,              ,             
TanStack Store                   , mux                                                          , 163.26   , 19           , 8.3          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 203.26       , 6.31         , 0.13         , 209.70       , 1078.79      ,              ,             
TanStack Store                   , mux (pair)                                                   , 158.12   , 20           , 8.1          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 202.38       , 6.31         , 0.13         , 208.82       , 1078.79      ,              ,             
TanStack Store                   , repeatedObservers                                            , 22.90    , 2            , 0.8          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 202.39       , 6.31         , 0.13         , 208.83       , 1078.79      ,              ,             
TanStack Store                   , repeatedObservers (pair)                                     , 22.96    , 1            , 0.4          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 193.14       , 6.31         , 0.13         , 199.58       , 1078.79      ,              ,             
TanStack Store                   , triangle                                                     , 45.70    , 5            , 2.0          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 183.89       , 6.31         , 0.13         , 190.33       , 1078.79      ,              ,             
TanStack Store                   , triangle (pair)                                              , 46.22    , 5            , 2.1          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 176.08       , 6.31         , 0.13         , 182.52       , 1078.79      ,              ,             
TanStack Store                   , unstable                                                     , 34.23    , 2            , 0.9          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 192.33       , 6.31         , 0.13         , 198.78       , 1078.79      ,              ,             
TanStack Store                   , unstable (pair)                                              , 34.60    , 3            , 1.4          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 184.94       , 6.31         , 0.13         , 191.38       , 1078.79      ,              ,             
TanStack Store                   , molBench                                                     , 23.15    , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 189.17       , 6.31         , 0.13         , 195.61       , 1078.91      ,              ,             
TanStack Store                   , molBench (pair)                                              , 22.93    , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 197.42       , 6.31         , 0.13         , 203.86       , 1078.91      ,              ,             
TanStack Store                   , cellx1000                                                    , 43.45    , 1            , 1.6          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 201.48       , 6.31         , 0.13         , 207.92       , 1079.04      ,              ,             
TanStack Store                   , cellx2500                                                    , 112.63   , 2            , 25.7         , 1            , 3.3          , 1            , 0.6          , 0            , 0.0          , 78.85        , 6.31         , 0.13         , 85.29        , 1079.54      ,              ,             
TanStack Store                   , cellx1000 (pair)                                             , 45.66    , 1            , 13.2         , 0            , 0.0          , 1            , 0.5          , 0            , 0.0          , 84.41        , 6.31         , 0.13         , 90.85        , 1079.54      ,              ,             
TanStack Store                   , cellx2500 (pair)                                             , 122.08   , 2            , 16.9         , 1            , 2.6          , 0            , 0.0          , 0            , 0.0          , 120.07       , 6.31         , 0.13         , 126.51       , 1077.93      ,              ,             
TanStack Store                   , 2-10x5 - lazy80%                                             , 317.19   , 11           , 23.8         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 126.31       , 6.31         , 0.13         , 132.75       , 1077.93      ,              ,             
TanStack Store                   , 2-10x5 - lazy80% (pair)                                      , 311.25   , 12           , 4.6          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 108.58       , 6.31         , 0.13         , 115.02       , 1077.93      ,              ,             
TanStack Store                   , 6-10x10 - dyn25% - lazy80%                                   , 184.90   , 7            , 2.8          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 138.01       , 6.31         , 0.13         , 144.45       , 1077.93      ,              ,             
TanStack Store                   , 6-10x10 - dyn25% - lazy80% (pair)                            , 184.44   , 6            , 2.4          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 138.01       , 6.31         , 0.13         , 144.45       , 1077.93      ,              ,             
TanStack Store                   , 4-1000x12 - dyn5%                                            , 367.12   , 16           , 19.1         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 110.65       , 6.31         , 0.13         , 117.09       , 1077.93      ,              ,             
TanStack Store                   , 4-1000x12 - dyn5% (pair)                                     , 359.44   , 8            , 11.8         , 1            , 1.4          , 1            , 0.5          , 0            , 0.0          , 98.50        , 6.31         , 0.13         , 104.94       , 1077.93      ,              ,             
TanStack Store                   , 25-1000x5                                                    , 475.10   , 3            , 11.7         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 80.21        , 6.31         , 0.13         , 86.65        , 1077.93      ,              ,             
TanStack Store                   , 25-1000x5 (pair)                                             , 457.75   , 3            , 12.0         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 80.21        , 6.31         , 0.13         , 86.65        , 1077.93      ,              ,             
TanStack Store                   , 3-5x500                                                      , 167.24   , 8            , 5.4          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 99.12        , 6.31         , 0.13         , 105.56       , 1077.93      ,              ,             
TanStack Store                   , 3-5x500 (pair)                                               , 164.49   , 10           , 6.6          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 99.12        , 6.31         , 0.13         , 105.56       , 1077.93      ,              ,             
TanStack Store                   , 6-100x15 - dyn50%                                            , 217.57   , 9            , 5.9          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 93.48        , 6.31         , 0.13         , 99.92        , 1077.93      ,              ,             
TanStack Store                   , 6-100x15 - dyn50% (pair)                                     , 218.00   , 9            , 5.8          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 96.13        , 6.31         , 0.13         , 102.57       , 1077.93      ,              ,             
Vue                              , createSignals                                                , 2.77     , 8            , 30.2         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 87.53        , 8.57         , 2.39         , 93.97        , 261.25       ,              ,             
Vue                              , createComputations                                           , 219.67   , 84           , 1210.3       , 10           , 83.4         , 10           , 9.2          , 0            , 0.0          , 212.35       , 6.31         , 0.13         , 218.80       , 444.96       ,              ,             
Vue                              , updateSignals                                                , 455.79   , 29           , 206.3        , 1            , 11.3         , 1            , 0.4          , 0            , 0.0          , 107.25       , 6.31         , 0.13         , 113.69       , 438.28       ,              ,             
Vue                              , avoidablePropagation                                         , 222.99   , 10           , 4.3          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 119.23       , 6.31         , 0.13         , 125.67       , 438.90       ,              ,             
Vue                              , broadPropagation                                             , 211.09   , 1            , 0.4          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 119.23       , 6.31         , 0.13         , 125.67       , 438.90       ,              ,             
Vue                              , deepPropagation                                              , 83.94    , 1            , 0.4          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 110.85       , 6.31         , 0.13         , 117.29       , 439.15       ,              ,             
Vue                              , diamond                                                      , 172.72   , 9            , 3.4          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 121.49       , 6.31         , 0.13         , 127.93       , 439.28       ,              ,             
Vue                              , mux                                                          , 194.55   , 19           , 6.7          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 121.49       , 6.31         , 0.13         , 127.93       , 439.53       ,              ,             
Vue                              , repeatedObservers                                            , 21.92    , 2            , 0.7          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 119.77       , 6.31         , 0.13         , 126.21       , 439.53       ,              ,             
Vue                              , triangle                                                     , 54.98    , 3            , 1.1          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 110.95       , 6.31         , 0.13         , 117.39       , 439.65       ,              ,             
Vue                              , unstable                                                     , 33.07    , 1            , 0.4          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 113.95       , 6.31         , 0.13         , 120.39       , 439.78       ,              ,             
Vue                              , molBench                                                     , 50.55    , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 113.86       , 6.31         , 0.13         , 120.30       , 439.90       ,              ,             
Vue                              , cellx1000                                                    , 29.16    , 1            , 1.1          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 90.01        , 6.31         , 0.13         , 96.45        , 440.15       ,              ,             
Vue                              , cellx2500                                                    , 81.73    , 2            , 27.2         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 114.02       , 6.31         , 0.13         , 120.46       , 440.53       ,              ,             
Vue                              , 2-10x5 - lazy80%                                             , 426.11   , 7            , 16.9         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 80.44        , 6.31         , 0.13         , 86.88        , 439.05       ,              ,             
Vue                              , 6-10x10 - dyn25% - lazy80%                                   , 248.15   , 2            , 0.8          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 65.81        , 6.31         , 0.13         , 72.25        , 439.05       ,              ,             
Vue                              , 4-1000x12 - dyn5%                                            , 507.91   , 9            , 15.2         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 67.83        , 6.31         , 0.13         , 74.27        , 439.17       ,              ,             
Vue                              , 25-1000x5                                                    , 727.42   , 1            , 8.7          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 67.83        , 6.31         , 0.13         , 74.27        , 439.17       ,              ,             
Vue                              , 3-5x500                                                      , 201.62   , 2            , 7.8          , 1            , 2.7          , 1            , 0.5          , 0            , 0.0          , 50.00        , 6.31         , 0.13         , 56.44        , 439.17       ,              ,             
Vue                              , 6-100x15 - dyn50%                                            , 295.67   , 4            , 4.0          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 50.49        , 6.31         , 0.13         , 56.93        , 437.64       ,              ,             
x-reactivity                     , createSignals                                                , 31.24    , 10           , 51.5         , 1            , 15.1         , 1            , 0.3          , 0            , 0.0          , 97.16        , 8.32         , 2.39         , 103.60       , 400.29       ,              ,             
x-reactivity                     , createComputations                                           , 710.58   , 164          , 5728.1       , 11           , 283.0        , 11           , 18.8         , 0            , 0.0          , 1117.86      , 6.31         , 0.13         , 1124.30      , 1592.43      ,              ,             
x-reactivity                     , updateSignals                                                , 1875.62  , 106          , 1475.1       , 1            , 21.6         , 1            , 3.2          , 0            , 0.0          , 1088.56      , 6.31         , 0.13         , 1095.00      , 1625.36      ,              ,             
x-reactivity                     , createSignals (pair)                                         , 29.46    , 279          , 293.2        , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 1100.86      , 6.31         , 0.13         , 1107.30      , 1625.11      ,              ,             
x-reactivity                     , createComputations (pair)                                    , 784.50   , 213          , 6151.1       , 11           , 252.4        , 11           , 20.0         , 0            , 0.0          , 1039.83      , 6.31         , 0.13         , 1046.27      , 1680.61      ,              ,             
x-reactivity                     , updateSignals (pair)                                         , 1887.80  , 119          , 1460.6       , 1            , 17.6         , 1            , 3.1          , 0            , 0.0          , 985.14       , 6.31         , 0.13         , 991.58       , 1710.77      ,              ,             
x-reactivity                     , avoidablePropagation                                         , 371.04   , 315          , 501.8        , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 1079.93      , 6.31         , 0.13         , 1086.37      , 1682.34      ,              ,             
x-reactivity                     , avoidablePropagation (pair)                                  , 375.53   , 41           , 255.1        , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 1183.90      , 6.31         , 0.13         , 1190.35      , 1682.34      ,              ,             
x-reactivity                     , broadPropagation                                             , 696.31   , 94           , 121.6        , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 1196.29      , 6.31         , 0.13         , 1202.73      , 1682.46      ,              ,             
x-reactivity                     , broadPropagation (pair)                                      , 692.98   , 100          , 107.0        , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 1203.25      , 6.31         , 0.13         , 1209.69      , 1682.46      ,              ,             
x-reactivity                     , deepPropagation                                              , 224.59   , 37           , 43.1         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 1209.91      , 6.31         , 0.13         , 1216.35      , 1682.46      ,              ,             
x-reactivity                     , deepPropagation (pair)                                       , 228.92   , 30           , 36.6         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 1212.79      , 6.31         , 0.13         , 1219.23      , 1682.46      ,              ,             
x-reactivity                     , diamond                                                      , 530.17   , 54           , 176.0        , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 1249.63      , 6.31         , 0.13         , 1256.07      , 1682.46      ,              ,             
x-reactivity                     , diamond (pair)                                               , 524.24   , 56           , 174.9        , 2            , 11.6         , 3            , 3.0          , 0            , 0.0          , 1265.27      , 6.31         , 0.13         , 1271.71      , 1682.46      ,              ,             
x-reactivity                     , mux                                                          , 241.89   , 41           , 33.3         , 1            , 1.3          , 0            , 0.0          , 0            , 0.0          , 70.38        , 6.31         , 0.13         , 76.82        , 1661.21      ,              ,             
x-reactivity                     , mux (pair)                                                   , 242.27   , 40           , 17.8         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 72.28        , 6.31         , 0.13         , 78.72        , 1661.21      ,              ,             
x-reactivity                     , repeatedObservers                                            , 83.38    , 9            , 8.3          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 72.28        , 6.31         , 0.13         , 78.72        , 1661.21      ,              ,             
x-reactivity                     , repeatedObservers (pair)                                     , 83.00    , 6            , 7.0          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 70.80        , 6.31         , 0.13         , 77.24        , 1661.21      ,              ,             
x-reactivity                     , triangle                                                     , 158.63   , 16           , 18.6         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 70.80        , 6.31         , 0.13         , 77.24        , 1661.21      ,              ,             
x-reactivity                     , triangle (pair)                                              , 161.29   , 16           , 20.0         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 62.76        , 6.31         , 0.13         , 69.20        , 1661.21      ,              ,             
x-reactivity                     , unstable                                                     , 127.61   , 11           , 9.0          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 67.38        , 6.31         , 0.13         , 73.82        , 1661.21      ,              ,             
x-reactivity                     , unstable (pair)                                              , 130.42   , 10           , 3.6          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 67.44        , 6.31         , 0.13         , 73.88        , 1661.21      ,              ,             
x-reactivity                     , molBench                                                     , 29.13    , 1            , 0.4          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 67.45        , 6.31         , 0.13         , 73.89        , 1661.21      ,              ,             
x-reactivity                     , molBench (pair)                                              , 28.81    , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 49.72        , 6.31         , 0.13         , 56.16        , 1661.21      ,              ,             
x-reactivity                     , cellx1000                                                    , 39.20    , 2            , 0.7          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 49.73        , 6.31         , 0.13         , 56.17        , 1661.34      ,              ,             
x-reactivity                     , cellx2500                                                    , 113.84   , 3            , 34.3         , 1            , 2.6          , 1            , 0.4          , 0            , 0.0          , 52.79        , 6.31         , 0.13         , 59.23        , 1661.87      ,              ,             
x-reactivity                     , cellx1000 (pair)                                             , 35.68    , 2            , 10.9         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 60.21        , 6.31         , 0.13         , 66.65        , 1661.87      ,              ,             
x-reactivity                     , cellx2500 (pair)                                             , 96.64    , 3            , 1.3          , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 79.83        , 6.31         , 0.13         , 86.28        , 1662.24      ,              ,             
x-reactivity                     , 2-10x5 - lazy80%                                             , 2290.29  , 141          , 385.5        , 5            , 7.7          , 6            , 2.8          , 0            , 0.0          , 101.41       , 6.31         , 0.13         , 107.85       , 1661.87      ,              ,             
x-reactivity                     , 2-10x5 - lazy80% (pair)                                      , 2236.56  , 161          , 430.9        , 6            , 9.0          , 6            , 2.6          , 0            , 0.0          , 58.73        , 6.31         , 0.13         , 65.17        , 1661.49      ,              ,             
x-reactivity                     , 6-10x10 - dyn25% - lazy80%                                   , 531.48   , 41           , 66.8         , 2            , 3.6          , 1            , 0.4          , 0            , 0.0          , 57.76        , 6.31         , 0.13         , 64.20        , 1661.49      ,              ,             
x-reactivity                     , 6-10x10 - dyn25% - lazy80% (pair)                            , 532.88   , 25           , 15.9         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 54.33        , 6.31         , 0.13         , 60.77        , 1661.49      ,              ,             
x-reactivity                     , 4-1000x12 - dyn5%                                            , 807.24   , 34           , 35.2         , 1            , 1.7          , 1            , 0.4          , 0            , 0.0          , 67.24        , 6.31         , 0.13         , 73.68        , 1661.49      ,              ,             
x-reactivity                     , 4-1000x12 - dyn5% (pair)                                     , 810.00   , 26           , 32.1         , 1            , 1.7          , 1            , 0.4          , 0            , 0.0          , 56.87        , 6.31         , 0.13         , 63.31        , 1661.49      ,              ,             
x-reactivity                     , 25-1000x5                                                    , 995.67   , 15           , 25.2         , 1            , 1.4          , 1            , 0.4          , 0            , 0.0          , 76.07        , 6.31         , 0.13         , 82.51        , 1661.49      ,              ,             
x-reactivity                     , 25-1000x5 (pair)                                             , 1004.58  , 13           , 20.9         , 1            , 1.3          , 1            , 0.5          , 0            , 0.0          , 76.07        , 6.31         , 0.13         , 82.51        , 1661.49      ,              ,             
x-reactivity                     , 3-5x500                                                      , 385.58   , 23           , 11.4         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 76.07        , 6.31         , 0.13         , 82.51        , 1661.49      ,              ,             
x-reactivity                     , 3-5x500 (pair)                                               , 395.07   , 24           , 12.0         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 66.05        , 6.31         , 0.13         , 72.49        , 1661.49      ,              ,             
x-reactivity                     , 6-100x15 - dyn50%                                            , 484.83   , 23           , 11.8         , 0            , 0.0          , 0            , 0.0          , 0            , 0.0          , 71.99        , 6.31         , 0.13         , 78.43        , 1661.49      ,              ,             
x-reactivity                     , 6-100x15 - dyn50% (pair)                                     , 481.10   , 22           , 11.5         , 1            , 1.5          , 1            , 0.4          , 0            , 0.0          , 70.91        , 6.31         , 0.13         , 77.35        , 1661.49      ,              ,             
